symbol,live_list,system,param,window,period,n_trades,win_rate,avg_r,total_r,max_dd_r,insufficient_data
DIA,False,A,ADX>=20,wf_4,test,3,33.3,0.39,1.17,-1.47,True
DIA,False,A,ADX>=25,wf_4,train,6,16.7,-0.31,-1.88,-2.41,True
DIA,False,A,ADX>=25,wf_4,test,3,33.3,0.4,1.2,-1.75,True
DIA,False,A,ADX>=30,wf_4,train,4,25.0,-0.49,-1.95,-2.18,True
DIA,False,A,ADX>=30,wf_4,test,2,50.0,0.51,1.01,-1.11,True
DIA,False,B,RSI<=25,wf_4,train,17,35.3,-0.5,-8.02,-7.15,True
DIA,False,B,RSI<=25,wf_4,test,2,0.0,-1.0,-2.0,-1.0,True
DIA,False,B,RSI<=30,wf_4,train,17,35.3,-0.5,-8.02,-7.15,True
DIA,False,B,RSI<=30,wf_4,test,2,0.0,-1.0,-2.0,-1.0,True
DIA,False,B,RSI<=35,wf_4,train,17,35.3,-0.5,-8.02,-7.15,True
DIA,False,B,RSI<=35,wf_4,test,2,0.0,-1.0,-2.0,-1.0,True
DIA,False,B_atr_stop,ATRx1.0,wf_4,train,17,29.4,-0.63,-10.7,-9.84,True
DIA,False,B_atr_stop,ATRx1.0,wf_4,test,2,0.0,-1.06,-2.12,-1.12,True
DIA,False,B_atr_stop,ATRx1.5,wf_4,train,17,52.9,-0.25,-4.31,-5.14,True
DIA,False,B_atr_stop,ATRx1.5,wf_4,test,2,0.0,-1.0,-2.0,-1.0,True
DIA,False,B_atr_stop,ATRx2.0,wf_4,train,17,58.8,-0.21,-3.59,-4.05,True
DIA,False,B_atr_stop,ATRx2.0,wf_4,test,2,0.0,-1.0,-2.0,-1.0,True
DIA,False,B_bollinger,ATRx1.0,wf_4,train,9,22.2,-0.18,-1.59,-5.0,True
DIA,False,B_bollinger,ATRx1.0,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
DIA,False,B_bollinger,ATRx1.5,wf_4,train,9,44.4,-0.09,-0.79,-4.52,True
DIA,False,B_bollinger,ATRx1.5,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
DIA,False,B_bollinger,ATRx2.0,wf_4,train,9,44.4,-0.15,-1.34,-3.89,True
DIA,False,B_bollinger,ATRx2.0,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
DIA,False,A_relaxed,no_macd_filter,wf_4,train,8,25.0,0.04,0.28,-2.41,True
DIA,False,A_relaxed,no_macd_filter,wf_4,test,4,25.0,0.4,1.2,-1.75,True
DIA,False,B_bollinger_relaxed,no_adx_filter,wf_4,train,13,53.8,0.02,0.27,-4.44,True
DIA,False,B_bollinger_relaxed,no_adx_filter,wf_4,test,3,33.3,-0.01,-0.02,-0.13,True
DIA,False,A,ADX>=20,wf_5,train,11,27.3,-0.15,-1.69,-2.74,True
DIA,False,A,ADX>=20,wf_5,test,4,0.0,-0.51,-2.05,-1.34,True
DIA,False,A,ADX>=25,wf_5,train,9,22.2,-0.08,-0.69,-2.41,True
DIA,False,A,ADX>=25,wf_5,test,3,0.0,-0.64,-1.91,-1.22,True
DIA,False,A,ADX>=30,wf_5,train,6,33.3,-0.16,-0.94,-2.18,True
DIA,False,A,ADX>=30,wf_5,test,0,,,,,True
DIA,False,B,RSI<=25,wf_5,train,19,31.6,-0.56,-10.02,-9.15,True
DIA,False,B,RSI<=25,wf_5,test,4,75.0,1.74,6.97,-1.0,True
DIA,False,B,RSI<=30,wf_5,train,19,31.6,-0.56,-10.02,-9.15,True
DIA,False,B,RSI<=30,wf_5,test,4,75.0,1.74,6.97,-1.0,True
DIA,False,B,RSI<=35,wf_5,train,19,31.6,-0.56,-10.02,-9.15,True
DIA,False,B,RSI<=35,wf_5,test,4,75.0,1.74,6.97,-1.0,True
DIA,False,B_atr_stop,ATRx1.0,wf_5,train,19,26.3,-0.67,-12.82,-11.96,True
DIA,False,B_atr_stop,ATRx1.0,wf_5,test,4,75.0,1.18,4.7,-1.0,True
DIA,False,B_atr_stop,ATRx1.5,wf_5,train,19,47.4,-0.33,-6.31,-6.2,True
DIA,False,B_atr_stop,ATRx1.5,wf_5,test,4,75.0,0.7,2.8,-1.0,True
DIA,False,B_atr_stop,ATRx2.0,wf_5,train,19,52.6,-0.29,-5.59,-5.35,True
DIA,False,B_atr_stop,ATRx2.0,wf_5,test,4,75.0,0.46,1.85,-1.0,True
DIA,False,B_bollinger,ATRx1.0,wf_5,train,10,20.0,-0.26,-2.59,-6.0,True
DIA,False,B_bollinger,ATRx1.0,wf_5,test,1,0.0,-1.0,-1.0,0.0,True
DIA,False,B_bollinger,ATRx1.5,wf_5,train,10,40.0,-0.18,-1.79,-5.19,True
DIA,False,B_bollinger,ATRx1.5,wf_5,test,1,0.0,-1.0,-1.0,0.0,True
DIA,False,B_bollinger,ATRx2.0,wf_5,train,10,40.0,-0.23,-2.34,-4.65,True
DIA,False,B_bollinger,ATRx2.0,wf_5,test,1,0.0,-1.0,-1.0,0.0,True
DIA,False,A_relaxed,no_macd_filter,wf_5,train,12,25.0,0.15,1.47,-2.41,True
DIA,False,A_relaxed,no_macd_filter,wf_5,test,3,0.0,-0.64,-1.91,-1.22,True
DIA,False,B_bollinger_relaxed,no_adx_filter,wf_5,train,16,50.0,0.02,0.25,-4.78,True
DIA,False,B_bollinger_relaxed,no_adx_filter,wf_5,test,3,33.3,-0.08,-0.25,-1.0,True
DIA,False,A,ADX>=20,wf_6,train,15,26.7,-0.17,-2.49,-2.74,True
DIA,False,A,ADX>=20,wf_6,test,2,100.0,0.08,0.15,0.0,True
DIA,False,A,ADX>=25,wf_6,train,12,16.7,-0.22,-2.6,-3.67,True
DIA,False,A,ADX>=25,wf_6,test,2,0.0,-0.41,-0.83,-0.75,True
DIA,False,A,ADX>=30,wf_6,train,6,33.3,-0.16,-0.94,-2.18,True
DIA,False,A,ADX>=30,wf_6,test,1,0.0,-0.32,-0.32,0.0,True
DIA,False,B,RSI<=25,wf_6,train,23,39.1,-0.14,-3.05,-9.15,False
DIA,False,B,RSI<=25,wf_6,test,8,75.0,1.09,6.54,0.0,True
DIA,False,B,RSI<=30,wf_6,train,23,39.1,-0.14,-3.05,-9.15,False
DIA,False,B,RSI<=30,wf_6,test,8,75.0,1.09,6.54,0.0,True
DIA,False,B,RSI<=35,wf_6,train,23,39.1,-0.14,-3.05,-9.15,False
DIA,False,B,RSI<=35,wf_6,test,8,75.0,1.09,6.54,0.0,True
DIA,False,B_atr_stop,ATRx1.0,wf_6,train,23,34.8,-0.35,-8.12,-11.96,False
DIA,False,B_atr_stop,ATRx1.0,wf_6,test,8,87.5,0.65,5.18,-1.0,True
DIA,False,B_atr_stop,ATRx1.5,wf_6,train,23,52.2,-0.15,-3.5,-6.2,False
DIA,False,B_atr_stop,ATRx1.5,wf_6,test,8,87.5,0.37,2.96,-1.16,True
DIA,False,B_atr_stop,ATRx2.0,wf_6,train,23,56.5,-0.16,-3.73,-5.35,False
DIA,False,B_atr_stop,ATRx2.0,wf_6,test,8,87.5,0.26,2.09,-1.0,True
DIA,False,B_bollinger,ATRx1.0,wf_6,train,11,18.2,-0.33,-3.59,-7.0,True
DIA,False,B_bollinger,ATRx1.0,wf_6,test,2,50.0,0.37,0.74,-1.0,True
DIA,False,B_bollinger,ATRx1.5,wf_6,train,11,36.4,-0.25,-2.79,-6.19,True
DIA,False,B_bollinger,ATRx1.5,wf_6,test,2,50.0,0.08,0.16,-1.0,True
DIA,False,B_bollinger,ATRx2.0,wf_6,train,11,36.4,-0.3,-3.34,-5.65,True
DIA,False,B_bollinger,ATRx2.0,wf_6,test,2,50.0,-0.07,-0.14,-1.0,True
DIA,False,A_relaxed,no_macd_filter,wf_6,train,15,20.0,-0.03,-0.44,-3.67,True
DIA,False,A_relaxed,no_macd_filter,wf_6,test,2,0.0,-0.41,-0.83,-0.75,True
DIA,False,B_bollinger_relaxed,no_adx_filter,wf_6,train,19,47.4,0.0,0.0,-4.78,True
DIA,False,B_bollinger_relaxed,no_adx_filter,wf_6,test,3,66.7,0.29,0.87,-1.0,True
EEM,True,A,ADX>=20,wf_1,train,2,0.0,-0.5,-0.99,-0.06,True
EEM,True,A,ADX>=20,wf_1,test,1,100.0,2.21,2.21,0.0,True
EEM,True,A,ADX>=25,wf_1,train,3,33.3,-0.49,-1.46,-1.15,True
EEM,True,A,ADX>=25,wf_1,test,1,100.0,1.54,1.54,0.0,True
EEM,True,A,ADX>=30,wf_1,train,1,0.0,-1.37,-1.37,0.0,True
EEM,True,A,ADX>=30,wf_1,test,1,100.0,1.29,1.29,0.0,True
EEM,True,B,RSI<=25,wf_1,train,3,33.3,-0.06,-0.11,0.0,True
EEM,True,B,RSI<=25,wf_1,test,7,14.3,-0.95,-5.68,-5.3,True
EEM,True,B,RSI<=30,wf_1,train,3,33.3,-0.06,-0.11,0.0,True
EEM,True,B,RSI<=30,wf_1,test,7,14.3,-0.95,-5.68,-5.3,True
EEM,True,B,RSI<=35,wf_1,train,3,33.3,-0.06,-0.11,0.0,True
EEM,True,B,RSI<=35,wf_1,test,7,14.3,-0.95,-5.68,-5.3,True
EEM,True,B_atr_stop,ATRx1.0,wf_1,train,3,66.7,0.61,1.84,0.0,True
EEM,True,B_atr_stop,ATRx1.0,wf_1,test,7,28.6,-0.8,-5.61,-6.49,True
EEM,True,B_atr_stop,ATRx1.5,wf_1,train,3,66.7,0.36,1.08,0.0,True
EEM,True,B_atr_stop,ATRx1.5,wf_1,test,7,71.4,0.08,0.54,-2.81,True
EEM,True,B_atr_stop,ATRx2.0,wf_1,train,3,100.0,0.69,2.06,0.0,True
EEM,True,B_atr_stop,ATRx2.0,wf_1,test,7,71.4,-0.05,-0.37,-2.88,True
EEM,True,B_bollinger,ATRx1.0,wf_1,train,1,100.0,2.24,2.24,0.0,True
EEM,True,B_bollinger,ATRx1.0,wf_1,test,3,66.7,0.68,2.03,-2.6,True
EEM,True,B_bollinger,ATRx1.5,wf_1,train,1,100.0,1.5,1.5,0.0,True
EEM,True,B_bollinger,ATRx1.5,wf_1,test,3,66.7,0.45,1.36,-1.74,True
EEM,True,B_bollinger,ATRx2.0,wf_1,train,1,100.0,1.12,1.12,0.0,True
EEM,True,B_bollinger,ATRx2.0,wf_1,test,3,66.7,0.34,1.02,-1.3,True
EEM,True,A_relaxed,no_macd_filter,wf_1,train,3,33.3,-0.49,-1.46,-1.15,True
EEM,True,A_relaxed,no_macd_filter,wf_1,test,1,100.0,1.54,1.54,0.0,True
EEM,True,B_bollinger_relaxed,no_adx_filter,wf_1,train,2,50.0,0.06,0.12,0.0,True
EEM,True,B_bollinger_relaxed,no_adx_filter,wf_1,test,3,66.7,0.34,1.02,-1.3,True
EEM,True,A,ADX>=20,wf_2,train,3,33.3,0.4,1.21,-0.06,True
EEM,True,A,ADX>=20,wf_2,test,0,,,,,True
EEM,True,A,ADX>=25,wf_2,train,4,50.0,0.02,0.08,-1.15,True
EEM,True,A,ADX>=25,wf_2,test,0,,,,,True
EEM,True,A,ADX>=30,wf_2,train,2,50.0,-0.04,-0.09,0.0,True
EEM,True,A,ADX>=30,wf_2,test,0,,,,,True
EEM,True,B,RSI<=25,wf_2,train,10,20.0,-0.72,-5.79,-5.68,True
EEM,True,B,RSI<=25,wf_2,test,0,,,,,True
EEM,True,B,RSI<=30,wf_2,train,10,20.0,-0.72,-5.79,-5.68,True
EEM,True,B,RSI<=30,wf_2,test,0,,,,,True
EEM,True,B,RSI<=35,wf_2,train,10,20.0,-0.72,-5.79,-5.68,True
EEM,True,B,RSI<=35,wf_2,test,0,,,,,True
EEM,True,B_atr_stop,ATRx1.0,wf_2,train,10,40.0,-0.38,-3.77,-6.49,True
EEM,True,B_atr_stop,ATRx1.0,wf_2,test,0,,,,,True
EEM,True,B_atr_stop,ATRx1.5,wf_2,train,10,70.0,0.16,1.62,-2.81,True
EEM,True,B_atr_stop,ATRx1.5,wf_2,test,0,,,,,True
EEM,True,B_atr_stop,ATRx2.0,wf_2,train,10,80.0,0.17,1.69,-2.88,True
EEM,True,B_atr_stop,ATRx2.0,wf_2,test,0,,,,,True
EEM,True,B_bollinger,ATRx1.0,wf_2,train,4,75.0,1.07,4.28,-2.6,True
EEM,True,B_bollinger,ATRx1.0,wf_2,test,0,,,,,True
EEM,True,B_bollinger,ATRx1.5,wf_2,train,4,75.0,0.71,2.85,-1.74,True
EEM,True,B_bollinger,ATRx1.5,wf_2,test,0,,,,,True
EEM,True,B_bollinger,ATRx2.0,wf_2,train,4,75.0,0.53,2.14,-1.3,True
EEM,True,B_bollinger,ATRx2.0,wf_2,test,0,,,,,True
EEM,True,A_relaxed,no_macd_filter,wf_2,train,4,50.0,0.02,0.08,-1.15,True
EEM,True,A_relaxed,no_macd_filter,wf_2,test,0,,,,,True
EEM,True,B_bollinger_relaxed,no_adx_filter,wf_2,train,5,60.0,0.23,1.14,-1.3,True
EEM,True,B_bollinger_relaxed,no_adx_filter,wf_2,test,0,,,,,True
EEM,True,A,ADX>=20,wf_3,train,3,33.3,0.4,1.21,-0.06,True
EEM,True,A,ADX>=20,wf_3,test,1,0.0,-0.95,-0.95,0.0,True
EEM,True,A,ADX>=25,wf_3,train,4,50.0,0.02,0.08,-1.15,True
EEM,True,A,ADX>=25,wf_3,test,0,,,,,True
EEM,True,A,ADX>=30,wf_3,train,2,50.0,-0.04,-0.09,0.0,True
EEM,True,A,ADX>=30,wf_3,test,0,,,,,True
EEM,True,B,RSI<=25,wf_3,train,10,20.0,-0.72,-5.79,-5.68,True
EEM,True,B,RSI<=25,wf_3,test,1,0.0,-1.0,-1.0,0.0,True
EEM,True,B,RSI<=30,wf_3,train,10,20.0,-0.72,-5.79,-5.68,True
EEM,True,B,RSI<=30,wf_3,test,1,0.0,-1.0,-1.0,0.0,True
EEM,True,B,RSI<=35,wf_3,train,10,20.0,-0.72,-5.79,-5.68,True
EEM,True,B,RSI<=35,wf_3,test,1,0.0,-1.0,-1.0,0.0,True
EEM,True,B_atr_stop,ATRx1.0,wf_3,train,10,40.0,-0.38,-3.77,-6.49,True
EEM,True,B_atr_stop,ATRx1.0,wf_3,test,1,0.0,-1.02,-1.02,0.0,True
EEM,True,B_atr_stop,ATRx1.5,wf_3,train,10,70.0,0.16,1.62,-2.81,True
EEM,True,B_atr_stop,ATRx1.5,wf_3,test,1,0.0,-1.33,-1.33,0.0,True
EEM,True,B_atr_stop,ATRx2.0,wf_3,train,10,80.0,0.17,1.69,-2.88,True
EEM,True,B_atr_stop,ATRx2.0,wf_3,test,1,0.0,-1.0,-1.0,0.0,True
EEM,True,B_bollinger,ATRx1.0,wf_3,train,4,75.0,1.07,4.28,-2.6,True
EEM,True,B_bollinger,ATRx1.0,wf_3,test,0,,,,,True
EEM,True,B_bollinger,ATRx1.5,wf_3,train,4,75.0,0.71,2.85,-1.74,True
EEM,True,B_bollinger,ATRx1.5,wf_3,test,0,,,,,True
EEM,True,B_bollinger,ATRx2.0,wf_3,train,4,75.0,0.53,2.14,-1.3,True
EEM,True,B_bollinger,ATRx2.0,wf_3,test,0,,,,,True
EEM,True,A_relaxed,no_macd_filter,wf_3,train,4,50.0,0.02,0.08,-1.15,True
EEM,True,A_relaxed,no_macd_filter,wf_3,test,0,,,,,True
EEM,True,B_bollinger_relaxed,no_adx_filter,wf_3,train,5,60.0,0.23,1.14,-1.3,True
EEM,True,B_bollinger_relaxed,no_adx_filter,wf_3,test,0,,,,,True
EEM,True,A,ADX>=20,wf_4,train,4,25.0,0.07,0.26,-0.95,True
EEM,True,A,ADX>=20,wf_4,test,3,0.0,-0.5,-1.51,-1.11,True
EEM,True,A,ADX>=25,wf_4,train,4,50.0,0.02,0.08,-1.15,True
EEM,True,A,ADX>=25,wf_4,test,2,0.0,-0.72,-1.43,-0.74,True
EEM,True,A,ADX>=30,wf_4,train,2,50.0,-0.04,-0.09,0.0,True
EEM,True,A,ADX>=30,wf_4,test,0,,,,,True
EEM,True,B,RSI<=25,wf_4,train,11,18.2,-0.75,-6.79,-6.68,True
EEM,True,B,RSI<=25,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
EEM,True,B,RSI<=30,wf_4,train,11,18.2,-0.75,-6.79,-6.68,True
EEM,True,B,RSI<=30,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
EEM,True,B,RSI<=35,wf_4,train,11,18.2,-0.75,-6.79,-6.68,True
EEM,True,B,RSI<=35,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
EEM,True,B_atr_stop,ATRx1.0,wf_4,train,11,36.4,-0.44,-4.8,-7.51,True
EEM,True,B_atr_stop,ATRx1.0,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
EEM,True,B_atr_stop,ATRx1.5,wf_4,train,11,63.6,0.03,0.29,-4.13,True
EEM,True,B_atr_stop,ATRx1.5,wf_4,test,1,0.0,-1.64,-1.64,0.0,True
EEM,True,B_atr_stop,ATRx2.0,wf_4,train,11,72.7,0.06,0.69,-3.88,True
EEM,True,B_atr_stop,ATRx2.0,wf_4,test,1,0.0,-1.23,-1.23,0.0,True
EEM,True,B_bollinger,ATRx1.0,wf_4,train,4,75.0,1.07,4.28,-2.6,True
EEM,True,B_bollinger,ATRx1.0,wf_4,test,1,100.0,3.32,3.32,0.0,True
EEM,True,B_bollinger,ATRx1.5,wf_4,train,4,75.0,0.71,2.85,-1.74,True
EEM,True,B_bollinger,ATRx1.5,wf_4,test,1,100.0,2.21,2.21,0.0,True
EEM,True,B_bollinger,ATRx2.0,wf_4,train,4,75.0,0.53,2.14,-1.3,True
EEM,True,B_bollinger,ATRx2.0,wf_4,test,1,100.0,1.66,1.66,0.0,True
EEM,True,A_relaxed,no_macd_filter,wf_4,train,4,50.0,0.02,0.08,-1.15,True
EEM,True,A_relaxed,no_macd_filter,wf_4,test,2,0.0,-0.72,-1.43,-0.74,True
EEM,True,B_bollinger_relaxed,no_adx_filter,wf_4,train,5,60.0,0.23,1.14,-1.3,True
EEM,True,B_bollinger_relaxed,no_adx_filter,wf_4,test,1,100.0,1.66,1.66,0.0,True
EEM,True,A,ADX>=20,wf_5,train,7,14.3,-0.18,-1.25,-2.46,True
EEM,True,A,ADX>=20,wf_5,test,2,0.0,-0.68,-1.35,-0.88,True
EEM,True,A,ADX>=25,wf_5,train,6,33.3,-0.23,-1.35,-1.43,True
EEM,True,A,ADX>=25,wf_5,test,1,0.0,-0.46,-0.46,0.0,True
EEM,True,A,ADX>=30,wf_5,train,2,50.0,-0.04,-0.09,0.0,True
EEM,True,A,ADX>=30,wf_5,test,1,0.0,-0.55,-0.55,0.0,True
EEM,True,B,RSI<=25,wf_5,train,12,16.7,-0.78,-7.79,-7.68,True
EEM,True,B,RSI<=25,wf_5,test,5,20.0,-0.87,-3.46,-2.46,True
EEM,True,B,RSI<=30,wf_5,train,12,16.7,-0.78,-7.79,-7.68,True
EEM,True,B,RSI<=30,wf_5,test,5,20.0,-0.87,-3.46,-2.46,True
EEM,True,B,RSI<=35,wf_5,train,12,16.7,-0.78,-7.79,-7.68,True
EEM,True,B,RSI<=35,wf_5,test,5,20.0,-0.87,-3.46,-2.46,True
EEM,True,B_atr_stop,ATRx1.0,wf_5,train,12,33.3,-0.48,-5.8,-8.51,True
EEM,True,B_atr_stop,ATRx1.0,wf_5,test,5,20.0,-0.66,-3.32,-2.32,True
EEM,True,B_atr_stop,ATRx1.5,wf_5,train,12,58.3,-0.11,-1.35,-5.77,True
EEM,True,B_atr_stop,ATRx1.5,wf_5,test,5,20.0,-0.9,-4.49,-3.49,True
EEM,True,B_atr_stop,ATRx2.0,wf_5,train,12,66.7,-0.04,-0.54,-5.11,True
EEM,True,B_atr_stop,ATRx2.0,wf_5,test,5,60.0,-0.27,-1.33,-2.0,True
EEM,True,B_bollinger,ATRx1.0,wf_5,train,5,80.0,1.52,7.6,-2.6,True
EEM,True,B_bollinger,ATRx1.0,wf_5,test,1,0.0,-0.57,-0.57,0.0,True
EEM,True,B_bollinger,ATRx1.5,wf_5,train,5,80.0,1.01,5.06,-1.74,True
EEM,True,B_bollinger,ATRx1.5,wf_5,test,1,0.0,-0.38,-0.38,0.0,True
EEM,True,B_bollinger,ATRx2.0,wf_5,train,5,80.0,0.76,3.8,-1.3,True
EEM,True,B_bollinger,ATRx2.0,wf_5,test,1,0.0,-0.28,-0.28,0.0,True
EEM,True,A_relaxed,no_macd_filter,wf_5,train,6,33.3,-0.23,-1.35,-1.43,True
EEM,True,A_relaxed,no_macd_filter,wf_5,test,1,0.0,-0.46,-0.46,0.0,True
EEM,True,B_bollinger_relaxed,no_adx_filter,wf_5,train,6,66.7,0.47,2.8,-1.3,True
EEM,True,B_bollinger_relaxed,no_adx_filter,wf_5,test,1,0.0,-0.28,-0.28,0.0,True
EEM,True,A,ADX>=20,wf_6,train,10,10.0,-0.33,-3.33,-4.55,True
EEM,True,A,ADX>=20,wf_6,test,3,66.7,-0.03,-0.08,-0.32,True
EEM,True,A,ADX>=25,wf_6,train,7,28.6,-0.26,-1.81,-1.89,True
EEM,True,A,ADX>=25,wf_6,test,2,50.0,0.0,0.01,-0.05,True
EEM,True,A,ADX>=30,wf_6,train,3,33.3,-0.21,-0.63,-0.55,True
EEM,True,A,ADX>=30,wf_6,test,2,50.0,-0.08,-0.17,-0.17,True
EEM,True,B,RSI<=25,wf_6,train,17,17.6,-0.8,-11.25,-11.14,True
EEM,True,B,RSI<=25,wf_6,test,7,28.6,-0.62,-3.74,-3.88,True
EEM,True,B,RSI<=30,wf_6,train,17,17.6,-0.8,-11.25,-11.14,True
EEM,True,B,RSI<=30,wf_6,test,7,28.6,-0.62,-3.74,-3.88,True
EEM,True,B,RSI<=35,wf_6,train,17,17.6,-0.8,-11.25,-11.14,True
EEM,True,B,RSI<=35,wf_6,test,7,28.6,-0.62,-3.74,-3.88,True
EEM,True,B_atr_stop,ATRx1.0,wf_6,train,17,29.4,-0.54,-9.11,-11.83,True
EEM,True,B_atr_stop,ATRx1.0,wf_6,test,6,33.3,-0.67,-4.04,-4.38,True
EEM,True,B_atr_stop,ATRx1.5,wf_6,train,17,47.1,-0.34,-5.84,-10.26,True
EEM,True,B_atr_stop,ATRx1.5,wf_6,test,6,50.0,-0.29,-1.72,-1.95,True
EEM,True,B_atr_stop,ATRx2.0,wf_6,train,17,64.7,-0.11,-1.87,-6.44,True
EEM,True,B_atr_stop,ATRx2.0,wf_6,test,6,83.3,0.03,0.21,-1.0,True
EEM,True,B_bollinger,ATRx1.0,wf_6,train,6,66.7,1.17,7.03,-2.6,True
EEM,True,B_bollinger,ATRx1.0,wf_6,test,3,66.7,0.72,2.17,0.0,True
EEM,True,B_bollinger,ATRx1.5,wf_6,train,6,66.7,0.78,4.69,-1.74,True
EEM,True,B_bollinger,ATRx1.5,wf_6,test,3,66.7,0.37,1.11,0.0,True
EEM,True,B_bollinger,ATRx2.0,wf_6,train,6,66.7,0.59,3.52,-1.3,True
EEM,True,B_bollinger,ATRx2.0,wf_6,test,3,66.7,0.2,0.59,0.0,True
EEM,True,A_relaxed,no_macd_filter,wf_6,train,7,28.6,-0.26,-1.81,-1.89,True
EEM,True,A_relaxed,no_macd_filter,wf_6,test,2,50.0,0.0,0.01,-0.05,True
EEM,True,B_bollinger_relaxed,no_adx_filter,wf_6,train,7,57.1,0.36,2.52,-1.3,True
EEM,True,B_bollinger_relaxed,no_adx_filter,wf_6,test,6,83.3,0.33,1.97,-1.0,True
ETHUSD,False,A,ADX>=20,split_70_30,train,9,44.4,-0.01,-0.05,-2.37,True
ETHUSD,False,A,ADX>=20,split_70_30,test,2,50.0,0.95,1.9,-0.84,True
ETHUSD,False,A,ADX>=25,split_70_30,train,7,57.1,0.08,0.59,-1.51,True
ETHUSD,False,A,ADX>=25,split_70_30,test,1,100.0,1.86,1.86,0.0,True
ETHUSD,False,A,ADX>=30,split_70_30,train,6,50.0,0.03,0.16,-0.82,True
ETHUSD,False,A,ADX>=30,split_70_30,test,1,100.0,0.86,0.86,0.0,True
ETHUSD,False,B,RSI<=25,split_70_30,train,8,25.0,-0.56,-4.47,-3.52,True
ETHUSD,False,B,RSI<=25,split_70_30,test,3,33.3,-0.16,-0.48,-2.0,True
ETHUSD,False,B,RSI<=30,split_70_30,train,8,25.0,-0.56,-4.47,-3.52,True
ETHUSD,False,B,RSI<=30,split_70_30,test,3,33.3,-0.16,-0.48,-2.0,True
ETHUSD,False,B,RSI<=35,split_70_30,train,8,25.0,-0.56,-4.47,-3.52,True
ETHUSD,False,B,RSI<=35,split_70_30,test,3,33.3,-0.16,-0.48,-2.0,True
ETHUSD,False,B_atr_stop,ATRx1.0,split_70_30,train,8,25.0,-0.47,-3.75,-2.87,True
ETHUSD,False,B_atr_stop,ATRx1.0,split_70_30,test,3,33.3,-0.55,-1.66,-2.0,True
ETHUSD,False,B_atr_stop,ATRx1.5,split_70_30,train,8,25.0,-0.33,-2.6,-2.3,True
ETHUSD,False,B_atr_stop,ATRx1.5,split_70_30,test,3,33.3,-0.59,-1.78,-2.0,True
ETHUSD,False,B_atr_stop,ATRx2.0,split_70_30,train,8,25.0,-0.34,-2.7,-2.23,True
ETHUSD,False,B_atr_stop,ATRx2.0,split_70_30,test,3,33.3,-0.61,-1.83,-2.0,True
ETHUSD,False,B_bollinger,ATRx1.0,split_70_30,train,2,0.0,-1.0,-2.0,-1.0,True
ETHUSD,False,B_bollinger,ATRx1.0,split_70_30,test,0,,,,,True
ETHUSD,False,B_bollinger,ATRx1.5,split_70_30,train,2,0.0,-1.0,-2.0,-1.0,True
ETHUSD,False,B_bollinger,ATRx1.5,split_70_30,test,0,,,,,True
ETHUSD,False,B_bollinger,ATRx2.0,split_70_30,train,2,0.0,-1.0,-2.0,-1.0,True
ETHUSD,False,B_bollinger,ATRx2.0,split_70_30,test,0,,,,,True
ETHUSD,False,A_relaxed,no_macd_filter,split_70_30,train,7,57.1,0.26,1.57,-0.53,True
ETHUSD,False,A_relaxed,no_macd_filter,split_70_30,test,1,100.0,1.86,1.86,0.0,True
ETHUSD,False,B_bollinger_relaxed,no_adx_filter,split_70_30,train,7,57.1,0.03,0.24,-2.0,True
ETHUSD,False,B_bollinger_relaxed,no_adx_filter,split_70_30,test,1,100.0,1.28,1.28,0.0,True
EURUSD,True,A,ADX>=20,wf_1,train,1,100.0,1.08,1.08,0.0,True
EURUSD,True,A,ADX>=20,wf_1,test,2,50.0,-0.0,-0.0,0.0,True
EURUSD,True,A,ADX>=25,wf_1,train,1,100.0,1.08,1.08,0.0,True
EURUSD,True,A,ADX>=25,wf_1,test,2,50.0,-0.02,-0.04,0.0,True
EURUSD,True,A,ADX>=30,wf_1,train,1,100.0,1.08,1.08,0.0,True
EURUSD,True,A,ADX>=30,wf_1,test,2,0.0,-0.19,-0.37,-0.06,True
EURUSD,True,B,RSI<=25,wf_1,train,0,,,,,True
EURUSD,True,B,RSI<=25,wf_1,test,3,0.0,-1.0,-3.0,-2.0,True
EURUSD,True,B,RSI<=30,wf_1,train,0,,,,,True
EURUSD,True,B,RSI<=30,wf_1,test,3,0.0,-1.0,-3.0,-2.0,True
EURUSD,True,B,RSI<=35,wf_1,train,0,,,,,True
EURUSD,True,B,RSI<=35,wf_1,test,3,0.0,-1.0,-3.0,-2.0,True
EURUSD,True,B_atr_stop,ATRx1.0,wf_1,train,0,,,,,True
EURUSD,True,B_atr_stop,ATRx1.0,wf_1,test,3,0.0,-1.0,-3.0,-2.0,True
EURUSD,True,B_atr_stop,ATRx1.5,wf_1,train,0,,,,,True
EURUSD,True,B_atr_stop,ATRx1.5,wf_1,test,3,33.3,-0.49,-1.48,-2.0,True
EURUSD,True,B_atr_stop,ATRx2.0,wf_1,train,0,,,,,True
EURUSD,True,B_atr_stop,ATRx2.0,wf_1,test,3,33.3,-0.54,-1.61,-2.0,True
